D:\JEFF_NEW\NEW_DATA\20230701_ALKANESTANDARD_JEREMYKRI_RUN1.d  1 Jul 23   8:32 am
Start of data points
12.145,5662
12.1513,3621
12.1576,4906
12.1639,3110
12.1702,5186
12.1765,4248
12.1828,4545
12.1891,4230
12.1954,3917
12.2017,3832
12.208,5159
12.2144,3844
12.2207,3941
12.227,4188
12.2333,4997
12.2396,3157
12.2459,4841
12.2522,4108
12.2585,3633
12.2648,3683
12.2711,3869
12.2774,3055
12.2838,5084
12.2901,3637
12.2964,3369
12.3027,3425
12.309,3549
12.3153,4302
12.3216,3871
12.3279,4331
12.3342,4672
12.3405,3507
12.3468,3792
12.3531,4350
12.3595,4197
12.3658,3626
12.3721,4670
12.3784,6349
12.3847,5011
12.391,5893
12.3973,5886
12.4036,5022
12.4099,5469
12.4162,6244
12.4225,4838
12.4289,5201
12.4352,5691
12.4415,5355
12.4478,4860
12.4541,5394
12.4604,4315
12.4667,4685
12.473,4135
12.4793,4200
12.4856,4195
12.4919,3210
12.4982,3341
12.5046,4966
12.5109,3522
12.5172,2837
12.5235,2965
12.5298,3212
12.5361,3828
12.5424,2895
12.5487,3138
12.555,2661
12.5613,3063
12.5676,3361
12.574,2970
12.5803,2875
12.5866,3000
12.5929,3878
12.5992,3425
12.6055,3493
12.6118,1579
12.6181,3017
12.6244,3649
12.6307,3052
12.637,3939
12.6433,4254
12.6497,3483
12.656,4438
12.6623,4201
12.6686,3086
12.6749,4166
12.6812,4154
12.6875,4136
12.6938,3191
12.7001,3290
12.7064,3222
12.7127,3434
12.719,3210
12.7254,3396
12.7317,2592
12.738,2982
12.7443,3156
12.7506,2463
12.7569,3688
12.7632,4319
12.7695,3993
12.7758,4542
12.7821,3159
12.7884,3394
12.7948,4290
12.8011,4460
12.8074,3853
12.8137,3951
12.82,3501
12.8263,3319
12.8326,2247
12.8389,2751
12.8452,2948
12.8515,2873
12.8578,3284
12.8641,4779
12.8705,5038
12.8768,6049
12.8831,7571
12.8894,10458
12.8957,11461
12.902,13199
12.9083,14304
12.9146,13049
12.9209,10638
12.9272,8812
12.9335,7194
12.9399,5610
12.9462,4989
12.9525,3875
12.9588,2078
12.9651,2875
12.9714,3245
12.9777,3334
12.984,3302
12.9903,2911
12.9966,2803
13.0029,3644
13.0092,3383
13.0156,3250
13.0219,2859
13.0282,3547
13.0345,3708
13.0408,3631
13.0471,2740
13.0534,2190
13.0597,2996
13.066,2184
13.0723,2070
13.0786,2506
13.0849,3129
13.0913,2563
13.0976,2519
13.1039,2426
13.1102,2506
13.1165,3569
13.1228,3466
13.1291,5035
13.1354,5547
13.1417,4933
13.148,5129
13.1543,6162
13.1607,5646
13.167,5181
13.1733,5414
13.1796,5602
13.1859,5779
13.1922,5583
13.1985,6274
13.2048,5559
13.2111,5815
13.2174,4826
13.2237,5131
13.23,3125
13.2364,4767
13.2427,4955
13.249,5518
13.2553,5906
13.2616,5069
13.2679,6667
13.2742,7363
13.2805,7604
13.2868,7637
13.2931,8023
13.2994,6315
13.3058,4265
13.3121,4184
13.3184,4414
13.3247,3444
13.331,3512
13.3373,2503
13.3436,2583
13.3499,3263
13.3562,3106
13.3625,3454
13.3688,2436
13.3751,3055
13.3815,3095
13.3878,2584
13.3941,3549
13.4004,3478
13.4067,3945
13.413,3265
13.4193,4342
13.4256,3440
13.4319,3425
13.4382,2814
13.4445,3644
13.4509,3536
13.4572,3504
13.4635,3612
13.4698,3773
13.4761,3538
13.4824,3413
13.4887,3822
13.495,3274
13.5013,3155
13.5076,3468
13.5139,3692
13.5202,3092
13.5266,2981
13.5329,3977
13.5392,3320
13.5455,4798
13.5518,5289
13.5581,5753
13.5644,7275
13.5707,7788
13.577,8135
13.5833,7504
13.5896,7712
13.5959,6163
13.6023,5009
13.6086,4911
13.6149,5257
13.6212,6018
13.6275,6596
13.6338,7282
13.6401,7459
13.6464,6932
13.6527,5828
13.659,6279
13.6653,6060
13.6717,4913
13.678,3729
13.6843,3919
13.6906,3975
13.6969,3057
13.7032,2518
13.7095,3183
13.7158,3552
13.7221,3318
13.7284,3049
13.7347,3760
13.741,6432
13.7474,7897
13.7537,10699
13.76,12043
13.7663,13426
13.7726,10269
13.7789,9323
13.7852,8243
13.7915,6012
13.7978,4872
13.8041,5025
13.8104,4719
13.8168,3552
13.8231,5380
13.8294,5045
13.8357,3650
13.842,3780
13.8483,4536
13.8546,3415
13.8609,4189
13.8672,4190
13.8735,6407
13.8798,6181
13.8861,6598
13.8925,8107
13.8988,9813
13.9051,12989
13.9114,15957
13.9177,18027
13.924,18425
13.9303,16495
13.9366,17172
13.9429,13087
13.9492,10015
13.9555,9414
13.9619,6320
13.9682,5870
13.9745,5060
13.9808,5083
13.9871,4137
13.9934,3541
13.9997,3101
14.006,3415
14.0123,3076
14.0186,3417
14.0249,3134
14.0312,4151
14.0376,3188
14.0439,4633
14.0502,3871
14.0565,3836
14.0628,3542
14.0691,3611
14.0754,3310
14.0817,5205
14.088,4606
14.0943,5595
14.1006,9652
14.1069,13953
14.1133,17425
14.1196,20269
14.1259,24972
14.1322,22003
14.1385,20365
14.1448,16583
14.1511,14492
14.1574,11776
14.1637,10574
14.17,8921
14.1763,8240
14.1827,8377
14.189,6360
14.1953,6250
14.2016,7707
14.2079,6535
14.2142,6543
14.2205,4568
14.2268,5248
14.2331,3486
14.2394,6002
14.2457,3595
14.252,4564
14.2584,5175
14.2647,6485
14.271,5346
14.2773,6492
14.2836,8646
14.2899,7051
14.2962,8179
14.3025,6915
14.3088,7296
14.3151,7557
14.3214,8027
14.3278,9028
14.3341,9928
14.3404,9758
14.3467,9187
14.353,7871
14.3593,6968
14.3656,7494
14.3719,6317
14.3782,6086
14.3845,6669
14.3908,6281
14.3971,4916
14.4035,4922
14.4098,4595
14.4161,4657
14.4224,4014
14.4287,5365
14.435,5717
14.4413,5037
14.4476,5787
14.4539,6035
14.4602,6897
14.4665,7668
14.4729,6776
14.4792,7635
14.4855,7097
14.4918,6656
14.4981,6171
14.5044,5495
14.5107,5310
14.517,5432
14.5233,4793
14.5296,3812
14.5359,4366
14.5422,5335
14.5486,4510
14.5549,4525
14.5612,5994
14.5675,7225
14.5738,7718
14.5801,9586
14.5864,12284
14.5927,14954
14.599,16210
14.6053,17668
14.6116,19014
14.6179,18199
14.6243,16153
14.6306,13297
14.6369,11309
14.6432,9504
14.6495,8243
14.6558,6604
14.6621,7332
14.6684,6305
14.6747,7115
14.681,6865
14.6873,8166
14.6937,8064
14.7,8601
14.7063,9535
14.7126,9664
14.7189,11724
