O3,a,b,c,date,timestamp
28.7,40.3,953.4,631,27/07/18,07:46:59
29.3,40.3,953.3,645,27/07/18,07:47:09
30.2,40.3,953.5,621,27/07/18,07:47:19
29.9,40.3,953.5,618,27/07/18,07:47:29
29.4,40.4,953.3,639,27/07/18,07:47:39
31.2,40.4,953.4,627,27/07/18,07:47:49
30.8,40.4,953.5,623,27/07/18,07:47:59
31.9,40.5,953.3,647,27/07/18,07:48:09
36.0,40.5,953.4,636,27/07/18,07:48:19
36.3,40.5,953.4,625,27/07/18,07:48:29
34.1,40.6,953.4,639,27/07/18,07:48:39
33.5,40.6,953.3,632,27/07/18,07:48:49
33.0,40.6,953.5,625,27/07/18,07:48:59
32.6,40.7,953.5,617,27/07/18,07:49:09
33.9,40.7,953.4,626,27/07/18,07:49:19
33.0,40.7,953.3,651,27/07/18,07:49:29
30.8,40.8,953.3,631,27/07/18,07:49:39
31.5,40.8,953.4,618,27/07/18,07:49:49
33.3,40.8,953.2,645,27/07/18,07:49:59
33.2,40.8,953.4,630,27/07/18,07:50:09
33.9,40.9,953.4,627,27/07/18,07:50:19
33.4,40.9,953.4,635,27/07/18,07:50:29
31.4,40.9,953.3,638,27/07/18,07:50:39
31.8,41.0,953.4,624,27/07/18,07:50:49
32.0,41.0,953.4,632,27/07/18,07:50:59
33.2,41.0,953.4,618,27/07/18,07:51:09
35.0,41.1,953.2,636,27/07/18,07:51:19
35.3,41.1,953.3,633,27/07/18,07:51:29
34.6,41.1,953.4,628,27/07/18,07:51:39
35.8,41.1,953.4,626,27/07/18,07:51:49
34.0,41.2,953.3,651,27/07/18,07:51:59
32.2,41.2,953.3,634,27/07/18,07:52:09
33.4,41.2,953.4,623,27/07/18,07:52:19
32.3,41.2,953.4,622,27/07/18,07:52:29
33.6,41.3,953.3,636,27/07/18,07:52:39
34.9,41.3,953.3,640,27/07/18,07:52:49
33.7,41.3,953.4,625,27/07/18,07:52:59
33.3,41.3,953.4,622,27/07/18,07:53:09
32.0,41.4,953.2,653,27/07/18,07:53:19
33.3,41.4,953.4,642,27/07/18,07:53:29
36.2,41.4,953.4,628,27/07/18,07:53:39
35.4,41.5,953.4,627,27/07/18,07:53:49
34.0,41.5,953.2,642,27/07/18,07:53:59
35.2,41.5,953.3,637,27/07/18,07:54:09
36.6,41.5,953.4,632,27/07/18,07:54:19
35.4,41.6,953.2,643,27/07/18,07:54:29
34.5,41.6,953.3,643,27/07/18,07:54:39
34.2,41.6,953.5,622,27/07/18,07:54:49
34.4,41.6,953.4,627,27/07/18,07:54:59
35.5,41.7,953.2,646,27/07/18,07:55:09
36.5,41.7,953.3,635,27/07/18,07:55:19
36.0,41.7,953.4,623,27/07/18,07:55:29
34.5,41.8,953.4,619,27/07/18,07:55:39
33.0,41.8,953.4,634,27/07/18,07:55:49
33.6,41.8,953.2,643,27/07/18,07:55:59
35.8,41.8,953.3,632,27/07/18,07:56:09
35.9,41.9,953.4,626,27/07/18,07:56:19
34.6,41.9,953.4,626,27/07/18,07:56:29
34.5,41.9,953.4,631,27/07/18,07:56:39
34.1,41.9,953.4,634,27/07/18,07:56:49
33.0,42.0,953.4,625,27/07/18,07:56:59
34.2,42.0,953.4,638,27/07/18,07:57:09
36.0,42.0,953.4,630,27/07/18,07:57:19
36.0,42.0,953.3,636,27/07/18,07:57:29
33.9,42.1,953.4,627,27/07/18,07:57:39
32.1,42.1,953.5,616,27/07/18,07:57:49
32.7,42.1,953.4,630,27/07/18,07:57:59
33.0,42.2,953.3,654,27/07/18,07:58:09
33.3,42.2,953.3,635,27/07/18,07:58:19
34.4,42.2,953.4,631,27/07/18,07:58:29
34.2,42.2,953.4,619,27/07/18,07:58:39
34.9,42.3,953.4,624,27/07/18,07:58:49
34.0,42.3,953.4,630,27/07/18,07:58:59
33.0,42.3,953.4,623,27/07/18,07:59:09
35.0,42.4,953.4,621,27/07/18,07:59:19
35.3,42.4,953.3,646,27/07/18,07:59:29
34.8,42.4,953.4,638,27/07/18,07:59:39
35.0,42.4,953.5,620,27/07/18,07:59:49
34.9,42.5,953.5,624,27/07/18,07:59:59
