O3,a,b,c,date,timestamp
25.9,35.5,949.8,721,11/08/18,07:28:15
26.7,35.5,949.9,712,11/08/18,07:28:25
26.5,35.5,950.1,712,11/08/18,07:28:35
25.7,35.5,950.0,708,11/08/18,07:28:45
23.2,35.5,949.8,722,11/08/18,07:28:55
23.8,35.5,950.1,695,11/08/18,07:29:05
25.4,35.5,950.0,706,11/08/18,07:29:15
25.7,35.5,950.0,703,11/08/18,07:29:25
25.7,35.5,950.1,707,11/08/18,07:29:35
26.8,35.5,950.1,708,11/08/18,07:29:45
27.4,35.5,949.8,717,11/08/18,07:29:55
26.4,35.5,950.0,703,11/08/18,07:30:05
24.9,35.5,950.1,706,11/08/18,07:30:15
23.0,35.5,949.8,723,11/08/18,07:30:25
22.6,35.5,949.8,722,11/08/18,07:30:35
23.6,35.5,950.1,702,11/08/18,07:30:45
24.5,35.5,950.1,709,11/08/18,07:30:55
24.5,35.5,949.9,719,11/08/18,07:31:05
23.3,35.5,950.1,703,11/08/18,07:31:15
22.9,35.5,950.0,700,11/08/18,07:31:25
24.1,35.5,950.1,695,11/08/18,07:31:35
24.2,35.5,950.1,699,11/08/18,07:31:45
22.8,35.5,949.8,722,11/08/18,07:31:55
22.9,35.5,950.0,721,11/08/18,07:32:05
23.8,35.5,950.1,701,11/08/18,07:32:15
23.3,35.5,950.1,706,11/08/18,07:32:25
23.5,35.5,949.9,720,11/08/18,07:32:35
24.7,35.5,950.1,713,11/08/18,07:32:45
23.4,35.5,950.1,706,11/08/18,07:32:55
21.7,35.5,949.8,724,11/08/18,07:33:05
22.3,35.5,950.0,714,11/08/18,07:33:15
21.5,35.5,950.1,705,11/08/18,07:33:25
20.3,35.5,950.1,700,11/08/18,07:33:35
21.1,35.5,949.9,722,11/08/18,07:33:45
23.4,35.5,950.1,711,11/08/18,07:33:55
24.5,35.5,950.1,701,11/08/18,07:34:05
23.4,35.5,950.1,704,11/08/18,07:34:15
23.8,35.5,949.9,720,11/08/18,07:34:25
24.0,35.5,949.9,726,11/08/18,07:34:35
24.0,35.5,950.2,701,11/08/18,07:34:45
24.1,35.5,950.1,707,11/08/18,07:34:55
21.9,35.5,950.1,695,11/08/18,07:35:05
23.0,35.5,950.2,706,11/08/18,07:35:15
26.1,35.5,950.1,705,11/08/18,07:35:25
24.3,35.5,950.2,706,11/08/18,07:35:35
22.9,35.5,950.1,704,11/08/18,07:35:45
23.8,35.6,950.1,706,11/08/18,07:35:55
22.3,35.6,949.9,719,11/08/18,07:36:05
19.8,35.6,950.2,705,11/08/18,07:36:15
21.8,35.6,950.1,707,11/08/18,07:36:25
22.2,35.6,950.1,693,11/08/18,07:36:35
21.4,35.6,950.0,714,11/08/18,07:36:45
22.0,35.6,950.1,708,11/08/18,07:36:55
20.9,35.6,950.2,699,11/08/18,07:37:05
22.1,35.6,950.1,704,11/08/18,07:37:15
23.5,35.6,950.1,706,11/08/18,07:37:25
22.7,35.6,950.1,704,11/08/18,07:37:35
23.5,35.6,949.9,722,11/08/18,07:37:45
23.8,35.6,950.1,708,11/08/18,07:37:55
22.8,35.6,950.2,694,11/08/18,07:38:05
23.1,35.6,950.2,704,11/08/18,07:38:15
22.1,35.6,950.1,706,11/08/18,07:38:25
20.6,35.6,950.1,705,11/08/18,07:38:35
20.1,35.6,950.1,712,11/08/18,07:38:45
21.3,35.6,949.9,722,11/08/18,07:38:55
21.2,35.6,950.1,698,11/08/18,07:39:05
20.1,35.6,950.1,706,11/08/18,07:39:15
22.7,35.6,949.8,719,11/08/18,07:39:25
24.0,35.6,949.9,719,11/08/18,07:39:35
23.3,35.6,950.1,702,11/08/18,07:39:45
23.7,35.6,950.1,699,11/08/18,07:39:55
22.4,35.6,949.9,720,11/08/18,07:40:05
22.2,35.6,950.0,713,11/08/18,07:40:15
22.4,35.7,950.1,702,11/08/18,07:40:25
22.8,35.7,949.9,716,11/08/18,07:40:35
22.5,35.7,949.9,714,11/08/18,07:40:45
22.5,35.7,950.1,698,11/08/18,07:40:55
23.9,35.7,950.1,708,11/08/18,07:41:05
22.8,35.7,949.9,720,11/08/18,07:41:15
22.1,35.7,950.1,707,11/08/18,07:41:25
21.8,35.7,950.1,708,11/08/18,07:41:35
21.9,35.7,950.1,701,11/08/18,07:41:45
22.7,35.7,950.1,703,11/08/18,07:41:55
22.0,35.7,949.8,713,11/08/18,07:42:05
20.8,35.7,949.9,712,11/08/18,07:42:15
21.2,35.7,950.1,701,11/08/18,07:42:25
19.5,35.7,950.1,697,11/08/18,07:42:35
19.8,35.8,950.0,708,11/08/18,07:42:45
22.3,35.8,950.1,717,11/08/18,07:42:55
22.2,35.8,950.1,703,11/08/18,07:43:05
22.8,35.8,950.1,698,11/08/18,07:43:15
24.1,35.8,950.1,704,11/08/18,07:43:25
23.2,35.8,950.1,703,11/08/18,07:43:35
21.9,35.8,949.8,711,11/08/18,07:43:45
23.1,35.8,950.0,708,11/08/18,07:43:55
23.2,35.8,950.1,701,11/08/18,07:44:05
23.0,35.8,950.1,707,11/08/18,07:44:15
22.6,35.8,950.1,702,11/08/18,07:44:25
20.2,35.8,950.1,701,11/08/18,07:44:35
20.2,35.8,950.1,701,11/08/18,07:44:45
22.0,35.8,950.1,712,11/08/18,07:44:55
22.0,35.9,950.0,710,11/08/18,07:45:05
19.9,35.9,950.1,717,11/08/18,07:45:15
20.4,35.9,950.2,698,11/08/18,07:45:25
21.9,35.9,950.2,708,11/08/18,07:45:35
20.1,35.9,949.9,719,11/08/18,07:45:45
18.4,35.9,950.1,705,11/08/18,07:45:55
19.2,35.9,950.2,702,11/08/18,07:46:05
19.6,35.9,950.1,706,11/08/18,07:46:15
17.2,35.9,949.9,725,11/08/18,07:46:25
16.2,35.9,950.1,698,11/08/18,07:46:35
19.0,35.9,950.1,706,11/08/18,07:46:45
22.1,35.9,950.2,697,11/08/18,07:46:55
21.3,35.9,950.2,709,11/08/18,07:47:05
20.2,35.9,949.9,721,11/08/18,07:47:15
22.4,35.9,950.1,715,11/08/18,07:47:25
23.3,35.9,950.2,698,11/08/18,07:47:35
22.9,35.9,950.2,701,11/08/18,07:47:45
22.9,35.9,950.1,694,11/08/18,07:47:55
21.9,35.9,949.9,722,11/08/18,07:48:05
21.5,35.9,950.0,713,11/08/18,07:48:15
22.3,35.9,950.1,702,11/08/18,07:48:25
21.1,36.0,950.1,705,11/08/18,07:48:35
19.6,36.0,950.2,702,11/08/18,07:48:45
21.2,36.0,950.1,715,11/08/18,07:48:55
21.7,36.0,950.0,711,11/08/18,07:49:05
20.4,36.0,950.1,708,11/08/18,07:49:15
21.0,36.0,950.1,702,11/08/18,07:49:25
22.2,36.0,950.1,691,11/08/18,07:49:35
21.8,36.0,950.0,720,11/08/18,07:49:45
22.0,36.0,949.9,710,11/08/18,07:49:55
21.2,36.0,950.2,699,11/08/18,07:50:05
18.7,36.0,950.1,703,11/08/18,07:50:15
19.8,36.0,950.2,705,11/08/18,07:50:25
19.4,36.0,949.9,716,11/08/18,07:50:35
18.6,36.0,950.1,710,11/08/18,07:50:45
18.8,36.0,950.2,712,11/08/18,07:50:55
18.6,36.0,950.1,698,11/08/18,07:51:05
21.0,36.0,950.2,698,11/08/18,07:51:15
19.4,36.0,950.1,703,11/08/18,07:51:25
17.7,36.0,949.9,719,11/08/18,07:51:35
18.8,36.0,950.0,702,11/08/18,07:51:45
18.0,36.0,950.2,706,11/08/18,07:51:55
19.3,36.1,950.1,706,11/08/18,07:52:05
16.8,36.1,950.2,706,11/08/18,07:52:15
15.0,36.1,950.2,705,11/08/18,07:52:25
18.5,36.1,950.2,699,11/08/18,07:52:35
21.2,36.1,950.1,698,11/08/18,07:52:45
20.4,36.1,950.2,700,11/08/18,07:52:55
19.2,36.1,950.2,706,11/08/18,07:53:05
20.7,36.1,950.2,699,11/08/18,07:53:15
21.8,36.1,950.1,703,11/08/18,07:53:25
22.8,36.1,950.2,702,11/08/18,07:53:35
23.7,36.1,950.2,694,11/08/18,07:53:45
24.4,36.1,950.1,704,11/08/18,07:53:55
24.3,36.1,950.2,707,11/08/18,07:54:05
24.9,36.1,950.2,694,11/08/18,07:54:15
23.8,36.1,950.2,707,11/08/18,07:54:25
20.5,36.2,950.1,697,11/08/18,07:54:35
19.3,36.2,950.2,704,11/08/18,07:54:45
21.2,36.2,949.9,717,11/08/18,07:54:55
21.4,36.2,950.1,714,11/08/18,07:55:05
20.3,36.2,950.2,698,11/08/18,07:55:15
22.6,36.2,950.2,705,11/08/18,07:55:25
22.3,36.2,950.2,696,11/08/18,07:55:35
20.8,36.2,950.2,696,11/08/18,07:55:45
21.3,36.2,950.2,699,11/08/18,07:55:55
19.8,36.2,950.2,700,11/08/18,07:56:05
18.9,36.2,950.2,696,11/08/18,07:56:15
20.8,36.2,950.2,706,11/08/18,07:56:25
22.6,36.3,950.2,694,11/08/18,07:56:35
22.8,36.3,949.9,720,11/08/18,07:56:45
23.2,36.3,950.1,708,11/08/18,07:56:55
22.5,36.3,950.2,699,11/08/18,07:57:05
22.6,36.3,950.2,712,11/08/18,07:57:15
22.6,36.3,950.2,701,11/08/18,07:57:25
21.4,36.3,950.0,722,11/08/18,07:57:35
19.9,36.3,950.1,705,11/08/18,07:57:45
19.2,36.3,950.2,707,11/08/18,07:57:55
20.1,36.3,950.2,707,11/08/18,07:58:05
20.5,36.3,950.2,708,11/08/18,07:58:15
19.5,36.4,950.2,704,11/08/18,07:58:25
18.5,36.4,950.2,704,11/08/18,07:58:35
18.4,36.4,950.2,705,11/08/18,07:58:45
21.0,36.4,950.2,705,11/08/18,07:58:55
21.3,36.4,950.1,698,11/08/18,07:59:05
19.4,36.4,950.2,702,11/08/18,07:59:15
19.4,36.4,950.1,702,11/08/18,07:59:25
18.4,36.4,950.1,701,11/08/18,07:59:35
19.2,36.5,950.1,707,11/08/18,07:59:45
18.4,36.5,950.2,701,11/08/18,07:59:55
